k,wavelet_degree,tao,batchsize,AUC,AUPR,f1,lr
5,12,0.1,128,0.9637978681405448,0.4284187812765228,0.4933333333333334,0.01
5,12,0.1,128,0.9697749703908408,0.459181821323709,0.5666666666666667,0.001
5,12,0.1,128,0.7115725753388604,0.08490490649772198,0.006666666666666668,0.0001
5,12,0.1,256,0.4795367811554152,0.04928803825824098,0.0,0.1
5,12,0.1,256,0.9481036978549808,0.340304102589741,0.36,0.01
5,12,0.1,256,0.947737860244769,0.3380139570319926,0.3466666666666667,0.001
5,12,0.1,256,0.6137202263455718,0.06506491148159355,0.006666666666666668,0.0001
5,12,0.1,512,0.5890748782734571,0.06083348379542635,0.0,0.1
5,12,0.1,512,0.9648427424661139,0.42765878417843,0.4933333333333334,0.01
5,12,0.1,512,0.8513883405711278,0.15535575858318879,0.053333333333333344,0.001
5,12,0.1,512,0.5842610869851296,0.060400854031136694,0.006666666666666668,0.0001
10,12,0.1,64,0.5789498618239242,0.05966652108772032,0.0,0.1
10,12,0.1,64,0.9676562705619162,0.4512731212891557,0.54,0.01
